"orgpermid","cusip","isin","ticker","siccode"
4295901598,"029326105","US0293261055","AMRB",6022
4295901600,"85856G100","US85856G1004","STEL",NA
4295901602,"29270U303","US29270U3032","EPL",1311
4295901616,"06211J100","US06211J1007","BFC",6021
4295901619,"00687R100","US00687R1005","ADNY",NA
4295901624,"55302P103","US55302P1030","MGTI",6199
4295901634,"413833104","US4138331040","TURN",6799
4295901642,"16945G207","US16945G2075","CCTR",3570
4295901657,"913016309","US9130163093","USPI",8062
4295901659,"709600100","US7096001000","PNSNQ",NA
4295901662,"91915P107","US91915P1075","VLDI",7372
4295901665,"494113103","US4941131033","KLIB",NA
4295901678,"896274107","US8962741075","TMOL",2750
4295901699,"90345T101","US90345T1016","USFF",2911
4295901700,"694275108","US6942751081","PFLC",6022
4295901703,"155685100","US1556851004","CVCY",6022
4295901712,"709570105","US7095701055","PFNS",6022
4295901714,"78402S108","US78402S1087","SCIA",3620
4295901718,"335876108","US3358761084","FOTB",6022
4295901722,"456261304","US4562613046","CTTH",1040
4295901724,"16937U107","US16937U1079","JKSM",4833
4295901726,"141478107","US1414781070","CDBK",6022
4295901744,"74251V102","US74251V1026","PFG",6321
4295901748,"75628T100","US75628T1007","MYDO",7389
4295901751,"29411J100","US29411J1007","EXNT",1311
4295901755,"36318P105","US36318P1057","GLXZ",79
4295901762,"80105B101","US80105B1017","SGBI",2834
4295901764,"227483104","US2274831047","CCRN",7363
4295901776,"19188W301","US19188W3016","MMND",7310
4295901778,"14745C104","US14745C1045","CSEF",7389
4295901784,"94973V107","US94973V1070","ANTM",6324
4295901786,"14766Q107","US14766Q1076","CSSV",44
4295901800,"06425J102","US06425J1025","BCAR",6021
4295901804,"24661P104","US24661P1049","DCTH",3841
4295901810,"604697102","US6046971023","MREO",3714
4295901823,"89214A102","US89214A1025","CLUBQ",7997
4295901824,"92908D101","US92908D1019","VEII",3590
4295901827,"00751Y106","US00751Y1064","AAP",5531
4295901829,"42218R100","US42218R1005","HDVY",6794
4295901831,"123159105","US1231591058","BZYR",2835
4295901837,"617883202","US6178832027","MBDE",7389
4295901839,"58047P107","US58047P1075","MCGC",NA
4295901842,"714263100","US7142631008","PRXG",1520
4295901843,"575416102","US5754161025","MMMW",4991
4295901845,"381536309","US3815363094","LODE",2860
4295901846,"29259G101","US29259G2003","ENDV",1311
4295901851,"02970Q203","US02970Q2030","AQQSQ",6798
4295901852,"29257H101","US29257H1014","ECGA",NA
4295901855,"00508Y102","US00508Y1029","AYI",3640
4295901860,"67060U109","US67060U1097","NPHC",2833
4295901863,"62472C102","US62472C1027","XDSL",7372
4295901892,"38079Q207","US38079Q2075","ENRT",10
4295901893,"15135B101","US15135B1017","CNC",6324
4295901894,"34637U202","US34637U2024","FRMC",7372
4295901896,"15130G204","US15130G2049","CETX",3670
4295901899,"958892101","US9588921018","WNEB",6035
4295901912,"66737P600","US66737P6007","NWBO",2834
4295901920,"31986N102","US31986N1028","FCCY",6035
4295901921,"758338107","US7583381071","REED",2086
4295901922,"15883D101","US15883D1019","CHAG",1311
4295901923,"40421H109","US40421H1095","HIITQ",1382
4295901925,"744320102","US7443201022","PRU",6311
4295901926,"80917W202","US80917W2026","SCRH",79
4295901927,"45776H208","US45776H2085","DECN",7371
4295901944,"91822T101","US91822T1016","VGLS",2834
4295901946,"92210B108","US92210B1089","VNTI",5990
4295901949,"23256Y108","US23256Y1082","CYIO",7389
4295901958,"03823M100","US03823M1009","AMNL",14
4295901969,"815777107","US8157771077","SONT",5960
4295901970,"662585108","US6625851083","NSBC",6022
4295901980,"87157D109","US87157D1090","SYNA",3674
4295901981,"14160X203","US14160X2036","CGNH",7389
4295901982,"038169207","US0381692070","APLD",7374
4295901985,"232984104","US2329841041","ATCV",3714
4295901988,"29408K102","US29408K1025","ESWW",3714
4295902010,"902924208","US9029242081","OVT",7389
4295902011,"35104P105","US35104P1057","RGBD",5031
4295902026,"540424108","US5404241086","L",6331
4295902030,"63936L100","US63936L1008","NVT",NA
4295902031,"564563104","US5645631046","MANT",8741
4295902033,"219858206","US2198582064","COWI",7372
4295902037,"36467W109","US36467W1099","GME",5734
4295902041,"864087101","US8640871013","STBI",6021
4295902042,"502010101","US5020101011","TERX",3690
4295902047,"09060J106","US09060J1060","BDSI",2834
4295902050,"262077100","US2620771004","DS",5810
4295902051,"470773102","US4707731026","JANL",7389
4295902054,"61735R104","US61735R1041","MGHL",62
4295902055,"477143101","US4771431016","JBLU",4512
4295902066,"282812106","US2828121069","ECPN",10
4295902076,"023177108","US0231771082","EPAX",NA
4295902086,"45927E104","US45927E1047","ICTV",5961
4295902090,"934639105","US9346391058","CLWD",59
4295902093,"911634103","US9116341036","USBL",3790
4295902095,"46004U201","US46004U2015","ITNM",7389
4295902104,"45923G103","US45923G1031","ICRD",NA
4295902105,"37958H106","US37958H1068","DSOX",4813
4295902116,"64352M101","US64352M1018","SLCT",6022
4295902119,"29355X107","US29355X1072","NPO",3050
4295902121,"87311R101","US87311R1014","TXHG",5084
4295902125,"92343X100","US92343X1000","VRNT",7373
4295902134,"53634X100","US53634X1000","LQMT",28
4295902135,"459190104","US4591901040","INBG",NA
4295902139,"252131107","US2521311074","DXCM",3841
4295902141,"458488202","US4584882025","ICLD",7389
4295902142,"690370101","US6903701018","OSTK",5961
4295902145,"205306103","US2053061030","CPSI",7371
4295902149,"78464R105","US78464R1059","SRX",7370
4295902150,"95123P106","US95123P1066","WTBA",6022
4295902154,"08989Q100","US08989Q1004","BSGC",NA
4295902157,"00182C103","US00182C1036","ANIP",2834
4295902158,"64110L106","US64110L1061","NFLX",7841
4295902159,"917277204","US9172772041","UPI",3841
4295902161,"66611T108","US66611T1088","NFBK",6035
4295902162,"891479107","US8914791079","CRGS",3714
4295902163,"761640101","US7616401011","OCUP",2834
4295902167,"00770K202","US00770K2024","AMTX",2860
4295902180,"830703104","US8307031042","SKVI",2834
4295902182,"69841J106","US69841J1060","DBGF",10
4295902183,"68401H104","US68401H1041","OPTR",2834
4295902188,"73936A103","US73936A1034","PWRM",NA
4295902189,"83421A104","US83421A1043","SLH",7370
4295902191,"84129R100","US84129R1005","SOCB",6022
4295902195,"98235T107","US98235T1079","WMGI",3842
4295902196,"416906105","US4169061052","HBIO",3826
4295902198,"055183107","US0551831078","BABB",5812
4295902199,"910900208","US9109002082","UNRG",1389
4295902210,"75678R202","US75678R2022","RMES",10
4295902212,"814196101","US8141961016","BYRN",3690
4295902213,"17276F206","US17276F2065","CIRX",2080
4295902218,"647285105","US6472851053","NMXS",7372
4295902220,"87484H104","US87484H1041","TLON",2834
4295902222,"45667G103","US45667G1031","INFN",3661
4295902229,"03842K101","US03842K1016","AQB",9
4295902230,"44925C103","US44925C1036","ICFI",8742
4295902233,"37248H304","US37248H3049","GEOR",1382
4295902234,"14888U101","US14888U1016","CPRX",2834
4295902235,"193459302","US1934593021","CCIX",NA
4295902236,"53224K104","US53224K1043","LTBR",8742
4295902239,"112463104","US1124631045","BKD",8050
4295902243,"612184101","US6121841018","MTVO",NA
4295902248,"84657R209","US84657R2094","SRCO",7389
4295902251,"983793100","US9837931008","XPO",47
4295902257,"802817304","US8028173040","SNTS",2834
4295902258,"84770S209","US84770S2095","SPMI",75
4295902269,"744121104","US7441211049","PVHO",3651
4295902272,"15930P404","US15930P4046","SONN",2834
4295902274,"783332109","US7833321091","RUTH",5812
4295902278,"941845109","US9418451095","WPUR",NA
4295902279,"762831105","US7628311059","RIBT",2040
4295902281,"168913101","US1689131019","CREG",7389
4295902282,"925563108","US9255631080","VBRE",NA
4295902285,"024835100","US0248351001","ACC",6798
4295902301,"65338C109","US65338C1099","NFSE",NA
4295902306,"025576109","US0255761092","SLNG",4924
4295902311,"86770T103","US86770T1034","GTSO",1382
4295902313,"699374302","US6993743029","PRTK",2834
4295902323,"867877102","US8678771028","SUWN",2834
4295902324,"573331105","US5733311055","MMLP",5171
4295902325,"12619C101","US12619C1018","EMMA",2834
4295902328,"208242107","US2082421072","CONN",5731
4295902329,"23334L102","US23334L1026","DBI",5661
4295902333,"35137T108","US35137T1088","FXCB",6036
4295902334,"09623J106","US09623J1060","BFRE",2860
4295902336,"379890106","US3798901068","GLUU",7371
4295902339,"45323A201","US45323A2015","HROW",2834
4295902344,"025676206","US0256762065","AEL",6311
4295902347,"03761U502","US03761U5020","AINV",NA
4295902352,"259676104","US2596761047","HNDI",10
4295902353,"707884102","US7078841027","PVR",NA
4295902354,"00752H102","US00752H1023","ABAT",3690
4295902370,"45773Y105","US45773Y1055","INWK",7389
4295902381,"02686Y201","US02686Y2019","AMIN",3714
4295902383,"53630M108","US53630M1080","LPDX",2835
4295902387,"24276P101","US24276P1012","DBTB",4832
4295902393,"74047X107","US74047X1072","RTNB",8742
4295902394,"44044K101","US44044K1016","HRZL",NA
4295902402,"229050307","US2290503075","CYRX",2834
4295902403,"90343C100","US90343C1009","PRTS",5531
4295902409,"055639108","US0556391086","BPZRQ",1311
4295902414,"780322103","US7803221032","RIIC",65
4295902419,"843395104","US8433951048","FRST",6022
4295902421,"42236H209","US42236H2094","HTLJ",NA
4295902423,"96924N100","US96924N1000","WLDN",8711
4295902425,"26433B107","US26433B1070","DUF",6211
4295902426,"982569105","US9825691051","WUHN",3564
4295902427,"37250W108","US37250W1080","GEOY",4899
4295902431,"14055X102","US14055X1028","CSE",6022
4295902435,"879180107","US8791801074","TNIX",NA
4295902438,"02311Q102","US02311Q1022","AMRU",7389
4295902441,"46611B109","US46611B1098","PTOI",5064
4295902443,"16941G102","US16941G1022","CNEP",NA
4295902444,"50047H201","US50047H2013","KONAQ",5812
4295902445,"14019A107","US14019A1079","CGSYQ",NA
4295902447,"27922P201","US27922P2011","ADRN",NA
4295902449,"378973408","US3789734080","GSAT",4899
4295902451,"359682101","US3596821013","GAXY",7830
4295902452,"670538206","US6705382066","PJET",NA
4295902456,"86726Q104","US86726Q1040","SUND",6411
4295902458,"410345102","US4103451021","HBI",56
4295902465,"470355207","US4703552079","JRCCQ",1221
4295902482,"50187A107","US50187A1079","LHCG",8082
4295902489,"29759Y107","US29759Y1073","AMZGQ",NA
4295902498,"24276R206","US24276R2067","DRSV",7372
4295902499,"686688102","US6866881021","ORA",4911
4295902503,"966387102","US9663871021","WLL",1311
4295902506,"02155H200","US02155H2004","ALT",2834
4295902507,"316570100","US3165701000","FPPP",1311
4295902509,"75971B102","US75971B1026","CBPI",2834
4295902512,"50187F106","US50187F1066","CRTD",7819
4295902517,"55272X102","US55272X1028","MFA",6798
4295902520,"57636Q104","US57636Q1040","MA",7389
4295902523,"11131M100","US11131M1009","BCST",NA
4295902525,"","","AVRW",NA
4295902526,"227046109","US2270461096","CROX",3021
4295902528,"582828208","US5828282088","MDTV",4899
4295902529,"336312103","US3363121035","FSGI",NA
4295902533,"03071H100","US03071H1005","AMSF",6331
4295902539,"553859109","US5538591091","MVO",1311
4295902544,"45675Y104","US45675Y1047","III",8742
4295902550,"03152W109","US03152W1099","FOLD",2834
4295902551,"184499101","US1844991018","CLNE",4932
4295902560,"29271Q103","US29271Q1031","ESOA",1623
4295902562,"","","RLGT",4731
4295902564,"30225T102","US30225T1025","EXR",6798
4295902569,"265338509","US2653385094","DUNRQ",1389
4295902574,"226344208","US2263442087","CEQP",4923
4295902577,"67086E303","US67086E3036","OCZTQ",3572
4295902584,"557448107","US5574481074","MDEX",59
4295902590,"00448Q201","US00448Q2012","ACHN",2834
4295902595,"670704105","US6707041058","NUVA",3841
4295902596,"319395109","US3193951098","FCAL",NA
4295902598,"86332V208","US86332V2088","SFOR",7372
4295902600,"98973P101","US98973P1012","ZIOP",2834
4295902602,"16939E101","US16939E1010","CCGY",NA
4295902603,"62985Q101","US62985Q1013","NLC",NA
4295902604,"256664103","US2566641039","DLLR",6099
4295902615,"52186N106","US52186N1063","LF",3944
4295902618,"02364V107","US02364V1070","ATAX",6199
4295902619,"98417N100","US98417N1000","HLTT",3841
4295902621,"27922X105","US27922X1054","ESPHQ",3530
4295902622,"032904104","US0329041042","FPAY",7359
4295902623,"11133T103","US11133T1034","BR",7389
4295902624,"74371E105","US74371E1055","TXTM",7380
4295902628,"","","CVGI",3714
4295902630,"72346Q104","US72346Q1040","PNFP",6021
4295902632,"75524B104","US75524B1044","ROLL",3562
4295902634,"693282105","US6932821050","PDFS",7372
4295902640,"825726201","US8257262019","SIBN",NA
4295902649,"68764U106","US68764U1060","OSBK",NA
4295902653,"29643W101","US29643W1018","UPDC",6770
4295902659,"926706201","US9267062019","VSYM",7380
4295902665,"85916J409","US85916J4094","STXS",3845
4295902667,"665531109","US6655311099","NOG",1311
4295902668,"86428P107","US86428P1075","SBJX",NA
4295902686,"63654V108","US63654V1089","NIVM",NA
4295902687,"09060V109","US09060V1098","BOCX",NA
4295902703,"74164F103","US74164F1030","PRIM",1623
4295902706,"09253U108","US09253U1088","BX",6282
4295902712,"58455T104","US58455T1043","MCTH",NA
4295902713,"805147105","US8051471055","QSEP",3533
4295902718,"254709108","US2547091080","DFS",6141
4295902721,"55277R100","US55277R1005","SSKN",3841
4295902723,"33832D106","US33832D1063","FVE",8051
4295902724,"02505A103","US02505A1034","GNOW",8090
4295902726,"149568107","US1495681074","CVCO",2451
4295902727,"78027P109","US78027P1093","RYFL",6036
4295902728,"87244T109","US87244T1097","OXSQ",NA
4295902731,"376535100","US3765351008","GLAD",NA
4295902732,"46122W204","US46122W2044","INUV",7310
4295902736,"29089G107","US29089G1076","EMDY",2020
4295902738,"45784P101","US45784P1012","PODD",3841
4295902744,"05990K106","US05990K1060","BANC",6021
4295902745,"74729T101","US74729T1016","QCCO",6099
4295902750,"69423U305","US69423U3059","ALTO",2860
4295902753,"29275Y102","US29275Y1029","ENS",3690
4295902756,"501572101","US5015721013","KBPH",2834
4295902777,"210313102","US2103131023","CTCT",7331
4295902781,"76122Q105","US76122Q1058","RGP",7389
4295902782,"00761J107","US00761J1079","ADVC",NA
4295902784,"27944M202","US27944M2026","EDNE",1221
4295902794,"12541A108","US12541A1088","CAPC",3640
4295902800,"53261M104","US53261M1045","LLNW",7389
4295902806,"37954N206","US37954N2062","GSM",3330
4295902811,"149847105","US1498471051","CBEY",NA
4295902824,"03979U104","US03979U1043","GHML",NA
4295902827,"137801106","US1378011068","CANO",NA
4295902829,"609839105","US6098391054","MPWR",3674
4295902832,"31969M105","US31969M1053","FCLF",6021
4295902839,"17260A106","US17260A1060","CNCN",3674
4295902840,"12802T101","US12802T1016","CDVIQ",1389
4295902850,"07301P105","US07301P1057","BYCX",NA
4295902852,"684023203","US6840232036","OGEN",2834
4295902857,"744425208","US7444252081","PUBQQ",7812
4295902860,"682095104","US6820951043","OFLX",3430
4295902861,"720190206","US7201902068","PDM",6512
4295902864,"18538Q105","US18538Q1058","CLWR",NA
4295902867,"268102100","US2681021000","DYSL",3220
4295902873,"74973X105","US74973X1054","DBMM",7389
4295902874,"30208Q109","US30208Q1094","EXBX",7372
4295902876,"063554208","US0635542089","TSBA",NA
4295902879,"98385L102","US98385L1026","XSNX",2834
4295902881,"774415103","US7744151033","ROC",28
4295902883,"639050103","US6390501038","NTUS",3845
4295902899,"209111400","US2091114007","CEDNM",4931
4295902900,"590419107","US5904191070","MERR",6211
4295902906,"79970T106","US79970T1060","IGSC",4953
4295902916,"56176Q102","US56176Q1022","MNAP",1311
4295902917,"12008R107","US12008R1077","BLDR",5211
4295902925,"98974V107","US98974V1070","ZIPR",NA
4295902928,"917027104","US9170271046","URCO",NA
4295902930,"192176105","US1921761052","JVA",2090
4295902940,"69207P209","US69207P2092","TENX",2834
4295902943,"82966C103","US82966C1036","SIRO",3843
4295902951,"166774109","US1667741094","CHEV",6035
4295902953,"42822Q100","US42822Q1004","HEW",NA
4295902954,"346375108","US3463751087","FORM",3674
4295902960,"31429C101","US31429C1018","FFCO",NA
4295902963,"37185X106","US37185X1063","GENN",8051
4295902972,"98400Y105","US98400Y1055","CHUC",2833
4295902973,"38068T105","US38068T1051","GORO",1040
4295902975,"89989X105","US89989X1054","NVOS",3510
4295902977,"01877R108","US01877R1086","ARLP",1221
4295902978,"093440105","US0934401052","PED",1311
4295902984,"00922R105","US00922R1059","ATSG",4513
4295902987,"60935Y208","US60935Y2081","MGI",7389
4295902996,"38724Q404","US38724Q4047","GCFB",5812
4295903003,"00760V101","US00760V1017","AVGG",NA
4295903005,"84264A102","US84264A1025","SSE",6021
4295903006,"68213N109","US68213N1090","OMCL",3571
4295903020,"98956P102","US98956P1021","ZBH",3842
4295903023,"293820304","US2938203047","RCAR",3841
4295903026,"","","TWC",4841
4295903031,"25614C108","US25614C1080","DCMT",NA
4295903038,"","USU890581080","TYR",NA
4295903040,"067806109","US0678061096","B",3490
4295903047,"45247F104","US45247F1049","IAGX",2834
4295903049,"912909108","US9129091081","X",3312
4295903051,"718507106","US7185071062","COP",2911
4295903052,"487836108","US4878361082","K",2040
4295903053,"69325N102","US69325N1028","PCSV",82
4295903056,"29428R103","US29428R1032","EPHC",6282
4295903058,"756109104","US7561091049","O",6798
4295903059,"783549108","US7835491082","R",7510
4295903060,"019589308","US0195893088","AW",NA
4295903061,"749121109","US7491211097","Q",NA
4295903065,"017175100","US0171751003","Y",6331
4295903066,"020039707","US0200397075","ALTEO",4812
4295903067,"344849104","US3448491049","FL",5661
4295903068,"345370860","US3453708600","F",3711
4295903076,"097023105","US0970231058","BA",3721
4295903078,"001084102","US0010841023","AGCO",3523
4295903080,"576690101","US5766901012","MTRN",3460
4295903081,"032037103","US0320371034","AP",3561
4295903082,"172737108","US1727371080","CC",NA
4295903087,"117043109","US1170431092","BC",3510
4295903091,"191216100","US1912161007","KO",2080
4295903093,"151313103","US1513131037","CAR",7510
4295903096,"224399105","US2243991054","CR",3490
4295903097,"006351308","US0063513081","AE",5172
4295903098,"209115104","US2091151041","ED",4931
4295903099,"05548J106","US05548J1060","BJ",NA
